image,label,prob,dist
381afa1292a8449ab9dd8e3bcf5e3d53.png,566,0.13843045941514104,1.4444694585
3e2a4fd5686a4310bd2e81af3bc88298.png,789,0.05317926842336581,1.4440147599999997
26f4a891b4a2431a855a44cfc38ca76f.png,404,0.04435914579824783,1.44339221
38c82ae13398495c8d0b25473f902483.png,256,0.09270156615815116,1.443199465
c7e4ebce707a4225af8076d6336207e2.png,851,0.07289532324912386,1.4425146250000003
d28dca6c1d584e8388c75d5f2f916c1c.png,238,0.05853706422191689,1.4413207685
9ec71c5f50804f6c8ffac690e4d41951.png,760,0.08677441009147041,1.435302385
43de0a83d259474fba985e3b50af5a4b.png,533,0.04868990394686898,1.433758195
517b128e4b1b4020ba64383c35f8ddb9.png,456,0.07415061286325386,1.432623865
0f0ce942b4984cbfa913c6f63d603677.png,406,0.07491802494634636,1.43207969
4ef7c2a1fe4841a98a58a7f4f21b1210.png,402,0.1222958839207311,1.431541325
ce6ad1cdc08b4fcc819bd9af36a0d148.png,426,0.03787464421784817,1.431002675
4bfcaff795d24d2ea75fdad3229b885c.png,647,0.12527782624234415,1.4298348750000003
023fcef3d2c446e2a53201695f20a37c.png,880,0.04118872593767855,1.429134245
ebe8c2d8e47447aba89c9e2409e1857a.png,90,0.04111164140091986,1.427725205
68df01ffebfa422b9008ddf9dc675d1a.png,718,0.05473403142643827,1.4275500599999997
bd646b5e0caf4122b61cca12246c0b2b.png,404,0.051946024982726775,1.42743647
03b00b52fbe545c792f8788c22e18298.png,731,0.04883363684803901,1.427366695
9e42db6d084947fcbe39eb25f21f76f2.png,257,0.06130588051756525,1.42700318
88e362a7d0a44da0970c71562a47fb12.png,396,0.14336471056159414,1.4268533100000003
6c123189021347349948f6f20d4c0c6e.png,902,0.029527520204342562,1.42612419
894f10a83e664143a18ff4a11df82c24.png,426,0.1020056350756516,1.42533359
1d4d6f67ef244030a4f6546303a09c71.png,196,0.07067516216155806,1.4211480984999998
7609bf8302b84b86a678ae7a0629a406.png,393,0.1995658214031123,1.420883805
dc4b5691f2534a19a4fe97bc5e640e0a.png,364,0.19395924120842373,1.4205443100000001
cb86d486e8d44ac4901cb4e34b45dfe8.png,438,0.03755338223864813,1.41950028
a467d54458f74cd186ff887baecebed5.png,718,0.05159830775060522,1.41684452
fc2488f1328749b8ba5666e662ae7a56.png,797,0.20452193047528588,1.4165068200000002
6632375490874a238ad4c86a9f6eb6b0.png,902,0.08289844942639303,1.41590747
cd0cfff6dcaf4aa9b652bd6f13eae9ae.png,902,0.058662628458461874,1.4155832799999999
95ee7334ba29446980665bda78327223.png,563,0.06147115374946995,1.4152264899999998
b2ab2fc095f043d0a53ebd18bf147839.png,238,0.061405614309062134,1.41499086
01ea712df7074890ac87b650c7a01efa.png,751,0.06712308843227788,1.4147716100000003
7564e6f610a649668924a79833a8de6c.png,357,0.06504656961749239,1.41306096
c0692d21d1ba4882a3efa533a93fff1a.png,20,0.11161620124042536,1.4129417599999998
fa0478660abc4c46bd8e7d4ed4b547e1.png,902,0.07986679409145298,1.4123416249999998
11cffd209ec145e4abe9f838b566afff.png,916,0.07551940098262817,1.4105560099999999
ab0018c5308d4597a278481507754749.png,974,0.05918665572510377,1.4091245000000001
44624c0fe9714b39b5432cc1032bd27d.png,610,0.15191912031682478,1.4069537900000002
5f08ce35b16841d2b9d1fb79b2fff939.png,902,0.05519181981687606,1.4069156175
5f60252638cf4bd5822fd6297a46c8ca.png,563,0.04841926194097864,1.40630725
b57aedec968948e2b72db639aecbd50e.png,197,0.08776835829646583,1.4059653650000001
6b49b3ea153a40788893a903c66c8466.png,881,0.046160092819871344,1.4043124
3d978fab42d541eaa58215812ab2af8c.png,334,0.06677572912823437,1.40225741
0cf2ee823d4f4e87ae4ab62ea8c018a1.png,238,0.09062788190064136,1.401401635
e427c70780f748a389c4a931f282aaa3.png,902,0.06451784470450435,1.399341385
acf6bb17a1f34093b26f125fff486f16.png,563,0.10704529356603537,1.3980081299999998
4b186944c144484d80a165c84fa44ee3.png,438,0.033623110464210355,1.3975954849999999
4c0e93dd970d42c697ce07bb4a56650e.png,391,0.05349507242675955,1.3974900299999997
815fd7e23bfc444f94ad85add9bc11cb.png,972,0.23731212718798106,1.39658305
3b61c33674a14e41816b39f5ae537ee9.png,176,0.12375030717493013,1.3956034000000002
62bf20d785bb4cdeaf042017470c9662.png,902,0.12528034716713946,1.3952100000000003
83e718c108184e908b0767a74ee681fc.png,526,0.05213442601189314,1.39453557
a6dc4540438f4e2b9499df341da7bd3f.png,935,0.02794557642542215,1.394475305
26a0dc0a634648709942215f9a9619e0.png,77,0.1154213827166924,1.3931951249999999
2ea9f0fc4cca4cffa669fd5a03560f99.png,526,0.11274472647673504,1.3927082199999998
c63c5c69b12b40c58f33cd3c9c8fdc88.png,20,0.1032481160671006,1.392046185
fd18de0aabd74d6592cf6871f2cf762d.png,281,0.08973399076215571,1.39182651
edc0295873244f1f8316685d74c9eb6e.png,104,0.12575368926787678,1.391575705
8068e680baa1442aabc4368668fd5370.png,789,0.09773413172914816,1.3901366800000001
bc2e768c012c40fbb6725e725ede78be.png,272,0.1558905213345766,1.389680295
9e7d71b5cde44b2aa818bc6f978b6274.png,238,0.056176971095010936,1.389094545
3b075be1ca134d53a4f20d2f20263b9f.png,693,0.0573022182304212,1.389073095
941efc3f84f64f15b9bbcb435d460800.png,426,0.056086288096066216,1.388156935
14dc6a71384a4b71bfb7503042132eaa.png,256,0.08416484022507205,1.387965625
293e54b562ce4b50a6e9fade9ceddbfd.png,558,0.062002654969952116,1.38604962
1ae67a17497042f7a95a2e76055a0e50.png,396,0.0925909565605036,1.3853819849999998
2f62642440e34710a313e8fadcd404fb.png,197,0.11262546788586734,1.3845124100000001
ab33e5364dca4ec3bc956d4aae7534e3.png,916,0.12455447492513455,1.38412448
c18853d70efa49c8a1764d4e01471cc2.png,357,0.07150207364121205,1.38374344
d4180d654c864a55aa29e3714a20bff1.png,950,0.07314547981613206,1.38304515
66b288466f2b46258f96761feb839a52.png,58,0.07447872073327529,1.3825723449999998
dc1e542bc4f141fa989c7423fa30107c.png,435,0.031257144142471424,1.381844205
72d249fdb21f4bc0b9df8d081671ff62.png,449,0.05215624533483505,1.3818122499999999
0a4a58f577d74d16bc49c30fe7c534c3.png,77,0.07312646629920297,1.3813421350000001
3cced708c8334516a6ed0cec633bb29c.png,789,0.094264798135953,1.380623285
9079204bc03b4a5792160ccd08bcc36a.png,573,0.09467497016700976,1.377510795
9d2680c7b4cc43edabdd13bb2bdfa44d.png,90,0.0833970461911393,1.3774247300000002
8234a94621b34dc3993f21fab6678617.png,902,0.2006775187985795,1.376710455
32c769e50d0a463a9a14025f6c8aac9f.png,950,0.1705875309620955,1.375331928
1ec5394ea49c4f198e5363f9882f9256.png,707,0.07296071189238823,1.3749793650000002
3990890f07f94005b8213dfc3420d41c.png,396,0.15363581792197178,1.3745994199999998
63f6eaaa7006432286186784e5b8aa72.png,24,0.10464616219064647,1.3739820200000004
8ba72c740aea4dacbd8119109e3b4984.png,454,0.04291350362020191,1.373934647
f87b71e4c71e43179ccc5f2cb252ffa7.png,871,0.0582427722536138,1.373097765
4e4c8c57142d47b2839c1f0f119f50f2.png,354,0.03246783716370771,1.3729723800000002
71d8e2ed2c1f494d983f525d12f68247.png,251,0.30446807266231946,1.3713558200000002
f877d5d96cee4d8a8d8c2be01b234b5a.png,211,0.09291002608970587,1.37130337
31e2b3cf35124570aef7b7778a7895aa.png,195,0.13360525124577266,1.3709430450000002
b0aaa9414082443eb944cacc0cdf3b5b.png,902,0.03384440670144622,1.370441605
1d64a261a49241c183d3a3d990fbfa6d.png,751,0.15011312251216818,1.3698659599999998
105546dde8484f62b0164381f8364f40.png,110,0.041926076139938,1.3690937699999999
b67555148c60402bbd75fd527a573510.png,223,0.19659526454309528,1.36871443
4016c46eb69747f08778405eac74380c.png,449,0.09557477477391724,1.3678029649999999
885bbfe2f1fc4447ae2bbc23e4ecfe94.png,558,0.4703418571697876,1.36769109
72b896d4497741adb098b837de289ea2.png,760,0.1247323652642576,1.367604755
23c3c0bd53a54da38d3b2021ee2bd1fc.png,826,0.1775314197119834,1.3662194800000003
fb9b893120584c2192f9d0622e7528fd.png,573,0.13087070261555092,1.3661067699999998
6081b1c453cd4736a76ee42b119476d8.png,683,0.06649009313172294,1.3660716350000002
09e44d43b17f44c095fbcc6ed147137b.png,597,0.22258405857373148,1.3657881449999998
26516359528849b59a9db51df12113fc.png,683,0.10888929141263794,1.36539276
f783f7cd0afb4d90b539d7dcaa841d24.png,358,0.08399693381412884,1.3639227600000001
4db53a0a9cbe4a288e6b5fa378102116.png,476,0.035218631633310925,1.3626852999999999
a6ad32af004c41d69e9a0ce297449ac9.png,526,0.04346206999540785,1.362472085
1d392002cb6745879acc29c787dd34df.png,406,0.07813859800764572,1.3618584800000002
39513fa110c94b1bbcdfd69e64bea656.png,620,0.06595757641340412,1.3614809749999999
2de6a9b9fc004d0a8c2cb4284fd1491d.png,20,0.051979748156391385,1.361467065
8b21575503934093b9d88b85538b46bf.png,902,0.14056649760777692,1.360959425
9ad681ee049a4e6680d0196bfbf83c3b.png,789,0.1596553731613003,1.35986813
611e7bbc301a4829adcbd6154dd2f45a.png,354,0.04186448002728605,1.359782045
27aac491ed0d4abaad54a01d294a197b.png,156,0.12255567695957913,1.3594063049999998
0f49de22e6b94ff786a8a3944c3ee3af.png,851,0.1981033723889941,1.358147465
369f5b75c5a744ecb973c9fab478d7a1.png,399,0.09589593321621932,1.357966545
8803210a28264a59add7906e50d008c6.png,841,0.18378556369708413,1.357549545
c968c0706e2e4bff90053f5e41ba9d75.png,684,0.043299775880710115,1.3571258149999998
a4749eba33de4b95a79b3e9a47b508b2.png,718,0.15342817258666988,1.3569801149999998
dd992547e3034a309bd81417c4eefa72.png,996,0.10714904364253504,1.35648316
94725e809bb1453fb2420aea6158747a.png,110,0.07204066030367827,1.3562322549999999
04e379ee305049deab43fc0ed3ca77e0.png,406,0.07577760992877013,1.355589365
4d56850b609a4fa29285e99cb15e9bba.png,902,0.040115992153048084,1.35527079
791d9c07c549486a9017a1378fa3f240.png,402,0.20837885765198574,1.3531637749999998
3df44bbda74d49d7b17e46371eb8ecc6.png,353,0.032010387172048,1.35277154
814ef7b323c9447ba9d45e2a142400bc.png,289,0.06262248161587806,1.3506351499999998
720c43fc59ee489ca8e47b817aa17947.png,666,0.028415996356182888,1.3502748500000001
25311043a3334a69960266b4a81d21e0.png,210,0.05522731262221112,1.34899627
0c025d7313f84a5da6537018488509f7.png,245,0.09023315371203534,1.3487686500000002
7c1848649b7943bd94e2836d34b6a4d3.png,588,0.201540916205658,1.34836085
faee21f90f554ce5ac83ebf143bc1247.png,73,0.13483720742680513,1.3481924149999998
f1c2af2cbdbb49289d943992d3ad6df4.png,789,0.0979936223091214,1.347036495
14a3e63f784742c9923e87e138eca82f.png,789,0.10076682271057892,1.3467153450000002
4bd599dc302e4b1d82cbdf8cb51eae6d.png,806,0.12827042345392964,1.3465477149999998
832ad29f5b7d4853851de7fd07730485.png,654,0.21022210337650904,1.34616125
43f5ef32ccb046e38d13a8cebfa4a4d2.png,891,0.09279479356190956,1.34594513
4868480f96cf45169b1c39fcb4343b08.png,168,0.061954065211204314,1.345533205
d751979cb4a743cd9e739f106a9510d7.png,206,0.07656837998993536,1.3448400950000001
1216453ef4f948b6bc3583d64e0e2da3.png,851,0.16563302270584246,1.3434785850000002
68f7016458ee4604bb52f3dfa7c97385.png,930,0.09388722603789852,1.34310762
605af6bc60db4f208f9df9122f5423a7.png,104,0.09765173492460688,1.3423672050000002
3f8a45f32b3540b9ba1814d206fbfcb2.png,967,0.07822110980376264,1.3421761700000001
6f25ba997c5e43b09bec048c5eb30b14.png,563,0.14513023531678956,1.34192402
e14cf2cbf42a4083aa1e2f17acc4cb38.png,789,0.13975040997077226,1.341490475
b4b438c2fe40403b8687681d5e1111ca.png,250,0.12704490006250746,1.34019327
7b90ca8db5dd476cb3b6c141efd6054c.png,789,0.13843957365025078,1.33990781
4428c929be8549c3b055b4b9eda77958.png,719,0.2662997193560667,1.3397732800000002
2b89226915154f28a98536928bf86881.png,169,0.16767654802711715,1.3381383000000002
c6e8a7641fe7494e9c97a8bfc66163f8.png,795,0.06940357033327403,1.3381011550000002
3df3ad0657244c77972555a2c48b1d7e.png,73,0.1555111133729972,1.3379270849999998
f00f4ef1d1944a158d8e668979537903.png,882,0.08702042013857593,1.337844455
49ee0cb17b264127a574182b8dadf870.png,393,0.12507303145441348,1.3375399
ccc2c0a2c6624075942bf3931f9f3759.png,73,0.05937288829863405,1.3362232850000002
4577ae457b874c3b95cb4d02f36e3cee.png,965,0.09837100112758436,1.33621175
e113f2f8d7714a2e9b1f51363db7908d.png,597,0.0946111283510727,1.3356232550000002
6daa35df9c86469db93368676e6a9450.png,86,0.0908489672547132,1.335103525
7101f7a99b384b8a8f9abba1326aa7ea.png,672,0.3690046110816336,1.334655815
8a2aea9e64324425bd48f30ea454ff4c.png,714,0.3324869848089612,1.33449926
3d81b8519f51427dbb5a4b03ed8bf187.png,663,0.07677740273135424,1.334439875
4ea31d2910204da783c7c228b9cbd16b.png,649,0.2513240287756069,1.334213638
5fc4006a2bdc4fb2be755c2a7ba73abf.png,536,0.1686625129823271,1.3340290000000001
e1994a874d524c1998d050f3b04832e5.png,621,0.08554157266985384,1.3335737049999998
fda5c2f1321a4c12b1b3269de07117d8.png,681,0.07252683601440263,1.3334361250000004
a133df5e7d2f47c29d6d1481bf252e5c.png,788,0.08083818749941768,1.3333821399999999
c5cffe7453794107bfa172de5d5d35ee.png,73,0.0952793406047866,1.3326923750000002
154f866ba69d47498cb1ed0088c2248c.png,390,0.062141417150786186,1.33236843
5aaad8a121a34ffb9913084248d8cd2b.png,981,0.1443840620808069,1.332223205
a4b5255d95ad44fb95cf4ee9359994b9.png,360,0.1330524347120111,1.33207445
b82fb66bb1474eaf81fda108c0beabda.png,468,0.12763886514070202,1.33063499
c89cf1a3b895490eb852efbc4371c8ea.png,326,0.060217475713317974,1.3305405099999998
15cdaacbf577488fafb338cb7311e655.png,902,0.1171529175960375,1.3291691600000002
151513e72e464bc38fa6131fcac3baac.png,788,0.07643341332830275,1.32895687
0e8bdafa5a3b4ebbb95e2a15d723601d.png,647,0.4306791075560545,1.32895262
30f92127871a400a8395e2dbdaeb53bb.png,971,0.12348893837667695,1.328443575
70d599422234459193603aaa8da11256.png,160,0.1110182695632684,1.328092015
58cdfe2b84a547bc9650b8eea4e1574c.png,480,0.1023153758173063,1.328057735
16310cea52bd4f9fa9c55bb4e221626a.png,916,0.17276147613904552,1.32541191
a17677b9226a4710a9962082e3241a68.png,438,0.1327390625683905,1.32524193
baa23802a6374394b2d5d998e167fb7e.png,788,0.34303840365454324,1.3245326
e584e3cbcb6841e0ab668bb0ba1deeec.png,789,0.12473077120760875,1.3233411000000002
aab05df6fd694303a96263c0206276d0.png,364,0.0772753273184982,1.32328921
9463e65871ca411b93610e864dd02476.png,393,0.11919865881190934,1.3229231899999998
df3aac92ce7548e8846bc87deea99926.png,746,0.13344875468520848,1.32116223
c797375090a64513b77f6fe18fc18784.png,604,0.06612828707664749,1.3210548500000001
2328a6624ab44b9e83c0b5b163525099.png,356,0.07252852710076423,1.3208123900000002
ace06f1f8c9b43d28e018b04fcf4d97e.png,80,0.07889738685584774,1.3206431049999998
0d56afee9182422d8d7fe880e5c69749.png,45,0.0553028832054374,1.3196291900000001
c844dd865992419c8c495eaa10222d88.png,196,0.14142936155046876,1.319565115
c952ef297e24412783607b21ea1ca223.png,166,0.0911633293485025,1.3193340999999998
bd398b5960ed419a96d91d37303fd024.png,758,0.07091966664669735,1.3185578750000002
624e7fdffd59438e9300aed818b42344.png,718,0.0978467073654831,1.31851964
2dfc2a3dff194f968d6c7ed5cb77c7bd.png,995,0.10915942005007233,1.317513095
585686c1ca174480b450a4d9e8bff09a.png,563,0.1551135525068425,1.3174710299999999
0357da282b6a47c9863ec696080eb74e.png,372,0.09262511088937332,1.3173871725
2045930acfc14df6975b0ea7a09e921b.png,276,0.0969750516027002,1.3171868899999999
8bf1537572634a6f9ee1d684679ce24a.png,454,0.19288825719183528,1.31702356
d02c6f44cbd14f5bbe55597ee2f35158.png,85,0.0808886456757047,1.3163693049999998
8ce7712720894ac2bceee6ae2752781a.png,750,0.1450292866624162,1.3156387649999999
8bff280d8e044838a44c3235b3c2da45.png,824,0.11922002611785212,1.3151615300000001
85eb75aad09f42ec98eb7d0e8328d287.png,299,0.09361473761346316,1.3148944299999998
57870dfcd9b044b885959dd5a206231b.png,446,0.1827395866027455,1.31464321
42ffcfdc7b0c49f1894e605ca3a1f7a8.png,953,0.10359355646462527,1.314088215
d61cbec2d030481388b3f34404341931.png,20,0.11350562087634028,1.31353938
bb8e92c655ed43b4bcf21d05c7c0fb0c.png,86,0.14859671983781636,1.3133576750000002
d297c132f76f407ab7cdf65c9664fe46.png,558,0.07214639144468084,1.313207455
a226901113334fc98ec488ebd055888d.png,797,0.27157939096128364,1.3121714549999999
4a5e873a030f432f8e5748dd35874dd6.png,597,0.1271987495070271,1.3121705300000002
427e71b80a174f77a407303b9dad10e4.png,996,0.09573704823208604,1.31072636
fb10b7ebac0a49d1a777b91308bccd68.png,408,0.07445927006127806,1.3104502749999998
e5e63d6d90ca4351ab0d438af947f74d.png,813,0.10810462482458594,1.310179705
2c2dcf12f68649b1a69e7b9dcb25fa25.png,104,0.2629703576362769,1.30961842
2f99d2fb95e44a9ebb42022290cc9451.png,806,0.14443323822280152,1.3095571850000003
3c94b34cfd33474884269c7abcf02686.png,255,0.09091154699891536,1.3092840350000001
8af4c9f483794c2997ad9ee6b5681568.png,919,0.08923845675982467,1.308560035
1a8f6d04bb3c4caa9ce0ca9bf4b3fe4a.png,868,0.06862113832266985,1.308474055
9cfe0b1735674dabad45e9bd61fcfebc.png,104,0.12489134051827057,1.30807663
78806ab807c9411f9128727441a83e20.png,316,0.07801980844424218,1.3074272800000002
e02df7f813fa4465a7fc63d62b79e419.png,871,0.10436467064807448,1.307032955
3be77945be9943e2ad4a0af148675306.png,803,0.1470160263524103,1.30682308
5064f1a1b64b47e3be25227f6f9335e2.png,902,0.11240473043086788,1.3067971349999998
2acffe7858714576a66fde22f58b5ba2.png,196,0.2087404894802112,1.30651617
a9f68124e4e843939a2a394dc0d05875.png,489,0.0985075900146068,1.3057835500000001
75854b35076b4489ac487c5efbba3999.png,584,0.14785004729346052,1.30571901
2a49de8459e647d48eca96a0282d0c33.png,536,0.11314689944647935,1.3055526899999996
4af723fa61d04fa0b43e0fcc2dc16819.png,850,0.1393790039452229,1.3050990800000002
d7786ef6be964678a7005895229efe65.png,852,0.15847908140362155,1.304493005
03d69bf4c78b4ee2b8978278e09aeae1.png,735,0.1189567786199848,1.304358735
9c3fc99a01954c858ecc3428fad5a436.png,94,0.1960530002432966,1.3042398149999999
7ccac9047c284d199b4357b09d0d7ec0.png,650,0.30615119938144925,1.3040868049999998
1a7d370e32d64e3d81ce62f3aa696036.png,656,0.06944285068845862,1.3032804599999999
132f38659b704cb784717cd94884dacd.png,519,0.1291584247351278,1.3028921650000003
45ca7f7dff7443479d90ae27dd08dad4.png,402,0.20158407033147052,1.302015735
b24031ae8b514b5b8bdedbe17d5b1092.png,423,0.09191027114036864,1.3010599
fe43db8514fa40c9a27b428a8737bc8e.png,907,0.18126966284094664,1.300898125
36927e842bc94dbda406bc96c34587f6.png,996,0.3301945454733509,1.3007020950000001
68ec3801c9064a1dba89edd8afb2a78a.png,672,0.21084077710212046,1.299778625
dcf03bd8f93c4652a8e7ff35e58afadc.png,251,0.2377248836124988,1.29954709
862d6ef7f4fa468897b43d20a0a586b5.png,238,0.14364011822723818,1.2995467800000002
1f2e332901bb429cacf75000cb8427b7.png,866,0.16888327254564858,1.29948694
47b90021c0904b619b519c4f49f4aa28.png,819,0.09073213499347572,1.29931009
b973c04440df491ebee0a6106a8908ca.png,175,0.14896968800792929,1.2986744749999999
2ecc54b738d841a0b5f2240a1beff08e.png,683,0.128656151624178,1.298093745
2fbad55987c9449eb4b6effc9d6f8c07.png,276,0.10753967322641814,1.2979828150000001
7e932bf6e7da4a4da6ad5355b7f47d50.png,581,0.21675654769833816,1.2978833799999998
3c7ee4ea86c8434bb9b640444760612a.png,260,0.13559859392601195,1.297860035
498c965907ec4efbb067e3c95d185f2b.png,953,0.16534518938694984,1.2976559500000002
784a31e843c74597830c754893cc778a.png,853,0.07867360508651397,1.2975506600000002
9a7080d6cb7f4c94b68dd8002db18150.png,850,0.10961785382848352,1.297077665
94e24736f4d745c9955621bffd931606.png,256,0.10495151024546592,1.296550835
01e108a553ad4f22ad3c385c656bd4ce.png,237,0.10519634716097973,1.2962192049999999
d92a1707f3df4d30bcaaa21764dcb0e4.png,394,0.09107453517219002,1.2959972750000002
62294c9f2d21418b95b28121d3ae9530.png,276,0.15504074862210984,1.29528962
7264ae0e5ab040bdab17c430e9502858.png,108,0.07724719017449977,1.2952496435
be73fdcab8e14e6d8b48506ab9d7d2ad.png,108,0.07724654677914666,1.295249535
9c6c100332bc4459a4397160903fcdf7.png,204,0.22305257116711985,1.29495512
bd44dea4aebc481a959c0916eac9c6f0.png,24,0.1026968700617877,1.294375337
37d4213bbaaa4fd0ba568a2aed879cf0.png,890,0.10057603198225566,1.2941376949999999
56b0f24041274712a45ba28810a210eb.png,967,0.18282733905762066,1.2927865200000002
e912ed1bd0a746708d33e680f1579a6d.png,75,0.07050194678983647,1.2927247300000002
1a8009df68ca421a933bfca92fedd301.png,435,0.07659476194762684,1.29222884
bd48ee5261bc4375a80723aee4ffafd0.png,205,0.0792130412770571,1.2918704300000001
a757529c9d96447d81c3c229aef29802.png,536,0.13428973372603034,1.2918288749999998
8daceb8418b24df4ab04a87ab14fd0c8.png,502,0.15643943930769194,1.291777755
93800771b0ad4d3597e044d274a5cc26.png,502,0.15643943930769194,1.291777755
b51569b4eac7440483c4c1df3d524f33.png,448,0.1684828323495136,1.2916558600000003
ced13271eba842e0bd920d2ef0d4ea0e.png,238,0.11650016608390892,1.29161145
d0a1d175c4454f52ad85bca0714cb558.png,666,0.11387749980569377,1.29138491
5e843e6049384ea6908427b40dde8eaa.png,328,0.06958016199788195,1.2910057300000002
b4f18d76a8b9416d8f777c0af9cf24bb.png,402,0.27014014659219593,1.2908586685
d978a8854d3f4484b2db8fcbbf6b6a00.png,595,0.08152017831066373,1.2908024550000001
f388d6887ddc49d88d86e2a43571361c.png,760,0.10808291861834984,1.290654805
fccd1739264745548ee24e63449d94a4.png,211,0.2258267469759642,1.290357415
7f27618461fe4c7185c110ca492c4d43.png,146,0.0973227658475018,1.290302225
3b31dd2aacab43d79da99bc12de00f7c.png,448,0.08406777906583149,1.2900975150000003
23000e6f668143a99e099a2879a9ec8f.png,952,0.20357529518149026,1.290033825
46fa9c43271d43ab9910554a67a522d9.png,385,0.1066983816200062,1.28972201
fd57cefe846a46c491a65890662e4a7b.png,357,0.2656406095683487,1.2895392700000001
504bf65ad38044c3b55300bd631f67c0.png,155,0.0927715201182962,1.2893711600000002
67ad5d431bbe4be489207c07793b7a37.png,841,0.06879080895053309,1.28934327
ad67ee7d43874c1692ca8fa5928218db.png,210,0.3147714591978308,1.289063685
2340ca96585640fe82f9a1ac09b07c68.png,977,0.09381589541426308,1.28831856
480422ca84a846e39a7f4e1c33585532.png,945,0.08751398974717932,1.288245175
f14452de729a4f33b86bb2be52dc423e.png,54,0.1982394781362672,1.2873263
60d3abb7c119434d886558d8e1f27845.png,799,0.08439050242501528,1.2872813950000002
e544975ef12c4ebfa18bcca08cf11d8a.png,888,0.12625085316626994,1.28711347
26405b38ed8d44778e1ba14ae6bc42f7.png,716,0.1535150707161831,1.286467297
386f5ec7f08b4bd0a3d71f35f88b58c0.png,497,0.08995121592540863,1.286102805
1576f824d58b40ebbe1a63b1891900ee.png,358,0.14536960088949905,1.2858481
fba7410922944bd3977973b38405ce1b.png,226,0.3093938004182025,1.28584603
29c34cf83273460685ba829b2ddb2f5b.png,191,0.06917437592963366,1.2858307249999998
a2b025c0e2ad4a99932ae874027e1832.png,975,0.0879853712936206,1.2857073200000002
7f766dfc273944a0b9ec82185569461c.png,935,0.3531898032965494,1.285488505
0a60246e3ee746ac84ae2566a4e98226.png,169,0.1637078479084454,1.285201555
9cd682c5148e4169a23e22d08dc4607c.png,519,0.1820976539944298,1.28519307
04e60500619a461a95a1ce9237c61463.png,169,0.2233688488217952,1.28461599
3f80c0d8260e4cfe8d0b6706617c3438.png,202,0.14267325955299295,1.283926505
ea30eb1ff1a844e286e2ff5f8f43af8f.png,181,0.07803942968147283,1.283068275
c1a4e4a1e24a450292e35b998d633f17.png,955,0.13972948941198585,1.282553505
ae065eb5849d41b29c46acf59ffbc8dc.png,85,0.07056822331917181,1.28226633
f25072221d5b457e80c067a9af118421.png,948,0.2962773306130331,1.2815657999999999
715fcda39b204d78b8376f28e3e7b643.png,760,0.1371402588418639,1.281099185
6776b66df38c4eea97bf9966c026a27a.png,168,0.0827446279947365,1.2807325250000001
e9f2f50edfa74081806a4b59550768c1.png,238,0.18169501044791528,1.2806285165000002
baab7346411749c5ae72a11396be2b23.png,795,0.4570788783431255,1.28049399
